Reporting Date,Fund Name (Short),Fund Name (Long),Investee,Short Name,Investee Currency,Investment Category,Vintage,Geograhpy,Industry,Sector Focus,Project Code,Commitment,Remaining Commitment,Realized,Adjusted NAV,Total Called,Last NAV,Last NAV Date,IRR,Multiple,MC2025Q1FundID
3/31/2026,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Axiom Private Markets IX,Axiom,USD,Fund Investments,2022,North America,Financial Services,Diversified,,100000000,55933478,7233296,48800646,43589582,47874738,1/2/2152,0.6194,2.57097864,MC-A-3
3/31/2026,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Meridian Global Strategies,Meridian,USD,Fund Investments,0,Global,Financial Services,,,100000000,0,0,114027309,100000000,114027309,6/30/2152,0.1044,2.28054618,MC-A-3
3/31/2026,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Openfield Buyout Partners III,Openfield,USD,,2021,North America,,20 - Industrials,,48600000,18975440,7752708,3114678,30960606,3114678,7/2/2151,-1.276,0.70201378,MC-A-3
3/31/2026,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Sentinel Software Investors I,Sentinel,USD,,2023,North America,,4020 - Diversified Financials,,100000000,40753296.82,9932065.5,59572152.1,59992342.46,51929692.88,1/2/2152,0.2586,2.3144379,MC-A-3
3/31/2026,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),IronGate Industrial Partners,IronGate,EUR,,2023,Europe,,Diversified,,100000000,63577021.28,0,33545002.32,36387897.18,10965092,1/2/2152,-0.273,1.84374504,MC-A-3
3/31/2026,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Aurora Global Investment Fund,Aurora,USD,,2025,North America,,Diversified,,100000000,98666666,0,4527920,1333334,4527920,1/2/2152,34.4712,6.7918766,MC-A-3
3/31/2026,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Helios Strategic Holdings,Helios,USD,,2024,North America,,Diversified,,50000000,39919377.3,820667.08,13397154.92,10901061.66,14005640,1/2/2152,0.5228,2.6085206,MC-A-3
3/31/2026,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),BlueHarbor Aquaculture Partners,BlueHarbor,USD,,2024,Asia,,Diversified,,10000000,0,0,6197550.38,10000000,5485774.48,7/2/2151,-0.8086,1.23951008,MC-A-3
3/31/2026,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Stonebridge Secondary Opportunities,Stonebridge,USD,,2023,Europe,,Diversified,,50000000,46598098.4,55630.68,4548066,3702760.28,4548066,1/2/2152,0.6638,2.48662962,MC-A-3
3/31/2026,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Armitage Growth Capital,Armitage,USD,,2023,North America,,Diversified,,100000000,70249842,3253276,42588936,30652854,40639618,1/2/2152,2.1358,2.99105668,MC-A-3
3/31/2026,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Pinnacle Private Credit Fund,Pinnacle,USD,,2024,Europe,,Diversified,,50000000,22190439.48,221389.02,27809560.48,27809560.52,25217002,1/2/2152,0.028,2.01592178,MC-A-3
3/31/2026,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Atlas MENA Credit Partners,Atlas,USD,,2025,Middle East,,4020 - Diversified Financials,,50000000,34878744.46,0,14777593.04,15121255.54,14777593.04,1/2/2152,-0.1482,1.95454578,MC-A-3
3/31/2026,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Summit Capital XIV,Summit,USD,,2025,North America,,30 - Consumer Staples,,100000000,100000000,0,0,0,0,#VALUE!,0,0,MC-A-3
3/31/2026,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Momentum Co-Investment Vehicle,Momentum,USD,,2025,Canada,Financial Services,40 - Financials,,32520000,0,0,59635220.54,32576951.52,59635220.54,1/2/2152,3.0992,3.66119098,MC-A-3
3/31/2026,AURORA I,Aurora Private Equity Fund I,Northfield Education Holdings,Northfield,USD,Controlled Investments,2021,Western Europe,Consumer and Food Services,25302010 - Education Services,,55920895.58,9920895.58,0,115457409.7,46000000,115457409.7,1/2/2152,0.6006,5.01988738,MC-V-1
3/31/2026,AURORA I,Aurora Private Equity Fund I,Granite Ridge Capital,Granite,USD,Controlled Investments,2021,North America,Consumer and Food Services,2530 - Consumer Services,,364000000,0,167373304,524491840,365000000,524491840,1/2/2152,0.4814,4.11054812,MC-V-1
3/31/2026,AURORA I,Aurora Private Equity Fund I,Celsius Enterprise Group,Celsius,EUR,Non-Controlled Investments,0,Europe,Business Services,4510 - Software & Services,,185100006.5,0,43737874.74,136808574.5,185769044,136808574.5,6/30/2152,0.0932,2.28120708,MC-V-1
3/31/2026,AURORA I,Aurora Private Equity Fund I,Clearwater Services Group,Clearwater,USD,Non-Controlled Investments,0,North America,Consumer and Food Services,25302020 - Specialized Consumer Services,,418400000,0,0,596059897.8,419334906.6,596059897.8,1/2/2152,0.247,2.99895576,MC-V-1
3/31/2026,AURORA I,Aurora Private Equity Fund I,Evergreen Nutrition Partners,Evergreen,USD,Fund Investments,2019,North America,,3010 - Food & Staples Retailing,,10000000,0.78,2502888.78,7648820,10397227.08,7648820,1/2/2152,-0.0968,1.69490912,MC-V-1
3/31/2026,AURORA I,Aurora Private Equity Fund I,Harbor Financial Services Fund III,Harbor,USD,Fund Investments,2018,Global,,40 - Financials,,150000000,6756400,100140042,203445992,166801746,203445992,1/2/2152,0.1738,2.60513034,MC-V-1
3/31/2026,AURORA I,Aurora Private Equity Fund I,Ironclad Financial Partners,Ironclad,USD,Fund Investments,2018,Global,,40 - Financials,,50000000,4382674,24016478,56533594,56124158,56329968,1/2/2152,0.181,2.5439937,MC-V-1
3/31/2026,AURORA I,Aurora Private Equity Fund I,Northshore Capital International,Northshore,USD,Fund Investments,2015,Global,Other,Diversified,,250000000,0,207892279.2,289323366,276432912.8,289323366,1/2/2152,0.1184,2.3905507,MC-V-1
3/31/2026,AURORA I,Aurora Private Equity Fund I,Silverwing Co-Invest Partners,Silverwing,EUR,Fund Investments,2020,Europe,,Diversified,,32000000,6521658.84,8640868.24,36762674,31033288.3,36762674,1/2/2152,0.0944,2.31168152,MC-V-1
3/31/2026,AURORA I,Aurora Private Equity Fund I,Foundry Entrepreneurial Capital,Foundry,USD,Fund Investments,2018,North America,,2530 - Consumer Services,,100000000,295716,58155850,139334490,124152798,135791924,1/2/2152,0.2532,2.75769486,MC-V-1
3/31/2026,AURORA I,Aurora Private Equity Fund I,Pacific Crest Asia Fund,Pacific,USD,Fund Investments,2015,Asia,,Diversified,,75000000,2912811.62,83842128.8,41451376.24,75576059.2,47202383.46,1/2/2152,-0.1076,1.7208662,MC-V-1
3/31/2026,AURORA I,Aurora Private Equity Fund I,Lighthouse Capital III,Lighthouse,USD,Fund Investments,2019,North America,Other,Diversified,,600000000,0,110357385.1,735027380.6,635542459.6,746953542,1/2/2152,0.1408,2.48430368,MC-V-1
3/31/2026,AURORA I,Aurora Private Equity Fund I,CoreHarvest Food Investments,CoreHarvest,EUR,Fund Investments,2022,Europe,,2530 - Consumer Services,,20000000,1160000,0,24775136,18840000,24775136,1/2/2152,0.1324,2.47050586,MC-V-1
3/31/2026,AURORA I,Aurora Private Equity Fund I,Indus Growth Capital II,Indus,USD,Fund Investments,2017,Asia,,Diversified,,30000000,87957.88,33478082.24,26440463.76,29917698.78,38877750,1/2/2152,0.4002,3.44791244,MC-V-1
12/31/2024,HELIOS IV,Helios Private Equity Fund IV,Keystone Foundation Holdings,Keystone,USD,Controlled Investments,2024,North America,Financial Services,40 - Financials,,450000000,0,26515330.1,856454874.2,450000000,856454874.2,1/2/2150,3.1702,3.92431202,MC-PE-4
12/31/2024,HELIOS IV,Helios Private Equity Fund IV,Velocity Financial Platform,Velocity,USD,Controlled Investments,2025,North America,Financial Services,40301030 - Multi-line Insurance,,0,0,0,0,0,0,#VALUE!,0,0,MC-PE-4
12/31/2024,ARC II,Arcadia Capital Partners Fund II,BlueCurrent Water Technologies,BlueCurrent,USD,Non-Controlled Investments,2017,North America,Other,20106020 - Industrial Machinery,,150000000,0,481998682.2,0,163856300,0,1/2/2150,0.4266,5.83208334,MC-PE-2
12/31/2024,ARC II,Arcadia Capital Partners Fund II,SafeRoute Infrastructure,SafeRoute,SEK,Non-Controlled Investments,2018,Northern Europe,Business Services,20102010 - Building Products,,524500000,0,755509880,717492914,531239154.8,717492914,1/2/2150,0.4218,5.5455355,MC-PE-2
3/31/2025,AURORA I,Aurora Private Equity Fund I,Northshore Capital International,Northshore,USD,Fund Investments,2015,Global,Other,Diversified,,250000000,0,176817793.9,298382002,274309456.8,298382002,7/1/2150,0.1108,2.26733838,MC-V-1
3/31/2025,AURORA I,Aurora Private Equity Fund I,Silverwing Co-Invest Partners,Silverwing,EUR,Fund Investments,2020,Europe,,Diversified,,32000000,5471548.48,4425653.58,40734200,29773096.04,40734200,7/1/2150,0.1518,2.3770578,MC-V-1
3/31/2025,AURORA I,Aurora Private Equity Fund I,Foundry Entrepreneurial Capital,Foundry,USD,Fund Investments,2018,North America,,2530 - Consumer Services,,100000000,1579256,58155850,140845592,119326208,140845592,7/1/2150,0.3938,2.88935042,MC-V-1
3/31/2025,AURORA I,Aurora Private Equity Fund I,Pacific Crest Asia Fund,Pacific,USD,Fund Investments,2015,Asia,,Diversified,,75000000,3452737.94,75911868.8,51372918.86,75036132.88,51372918.86,7/1/2150,-0.1034,1.78060584,MC-V-1
3/31/2025,AURORA I,Aurora Private Equity Fund I,Lighthouse Capital III,Lighthouse,USD,Fund Investments,2019,North America,Other,Diversified,,600000000,0,41219454.14,780238846,629542459.6,780238846,7/1/2150,0.1786,2.4344334,MC-V-1
3/31/2025,AURORA I,Aurora Private Equity Fund I,CoreHarvest Food Investments,CoreHarvest,EUR,Fund Investments,2022,Europe,,2530 - Consumer Services,,20000000,1160000,0,23392444,18840000,23392444,7/1/2150,0.1386,2.33262776,MC-V-1
3/31/2025,AURORA I,Aurora Private Equity Fund I,Indus Growth Capital II,Indus,USD,Fund Investments,2017,Asia,,Diversified,,30000000,87957.88,11367159.48,43828436,29917698.78,43828436,7/1/2150,0.4428,3.17611442,MC-V-1
6/30/2025,HELIOS IV,Helios Private Equity Fund IV,Keystone Foundation Holdings,Keystone,USD,Controlled Investments,2024,North America,Financial Services,40 - Financials,,450000000,0,66268146.14,823076960.4,450000000,823076960.4,12/30/2150,1.5692,3.95264492,MC-PE-4
6/30/2025,HELIOS IV,Helios Private Equity Fund IV,Velocity Financial Platform,Velocity,USD,Controlled Investments,2025,North America,Financial Services,40301030 - Multi-line Insurance,,0,0,0,0,0,0,#VALUE!,0,0,MC-PE-4
6/30/2025,ARC II,Arcadia Capital Partners Fund II,BlueCurrent Water Technologies,BlueCurrent,USD,Non-Controlled Investments,2017,North America,Other,20106020 - Industrial Machinery,,150000000,0,497657931.6,0,163856300,0,12/30/2150,0.437,6.02321726,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,SafeRoute Infrastructure,SafeRoute,SEK,Non-Controlled Investments,2018,Northern Europe,Business Services,20102010 - Building Products,,524500000,0,755509880,704906112,531239154.8,704906112,12/30/2150,0.4018,5.49814892,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Vector Special Situations Fund,Vector,USD,Non-Controlled Investments,2017,Undisclosed,Consumer and Food Services,Undisclosed,,100000000,3784290,0,99141918,104145016.7,99141918,12/30/2150,-0.0294,1.90392054,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Oakline Strategic Holdings,Oakline,EUR,Non-Controlled Investments,2013,Europe,Consumer and Food Services,302010 - Beverages,,35477352,0,59716359.32,0,35477352,0,1/2/2144,0.4188,3.35933086,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Oakline Strategic Holdings,Oakline,EUR,Non-Controlled Investments,2013,Europe,Consumer and Food Services,302010 - Beverages,,64346262,0,108309224.7,0,64500153.8,0,1/2/2144,0.4186,3.35841756,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Oakline Strategic Holdings,Oakline,EUR,Non-Controlled Investments,2013,Europe,Consumer and Food Services,302010 - Beverages,,28612038,0,48160493.16,0,28612038,0,1/2/2144,0.4204,3.3658699,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Monarch Consumer Partners II,Monarch,USD,Fund Investments,2017,North America,Consumer and Food Services,Diversified,,7653998,986944,3581638,6097440,8675592.2,6097440,12/30/2150,0.0428,2.22135338,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Alpine Equity Partners V,Alpine,EUR,Fund Investments,2018,Western Europe,Other,Diversified,,16573578,2420411.54,7939217.96,13587150,15616468.64,13587150,12/30/2150,0.1654,2.75688038,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Alpine Equity Partners V,Alpine,EUR,Fund Investments,2018,Western Europe,Other,Diversified,,30060000,4389973.62,14399599.92,24643426,28286318.2,24643426,12/30/2150,0.1664,2.76055906,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Alpine Equity Partners V,Alpine,EUR,Fund Investments,2018,Western Europe,Other,Diversified,,13366422,1952037.22,6402898.5,10957898,12603498.78,10957898,12/30/2150,0.165,2.754917,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Redpoint Energy Fund II,Redpoint,USD,Fund Investments,2017,North America,Other,Energy infrastructure,,27622629.9,3954892,8502220,44817450,27749724.98,44817450,12/30/2150,0.2826,3.78502274,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Redpoint Energy Fund II,Redpoint,USD,Fund Investments,2017,North America,Other,Energy infrastructure,,50100000,7173128,15420730,81286732,50266179.02,81286732,12/30/2150,0.2908,3.84781434,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Redpoint Energy Fund II,Redpoint,USD,Fund Investments,2017,North America,Other,Energy infrastructure,,22277370.1,2663864,7491476,36549438,22333158.98,36549438,12/30/2150,0.2974,3.91119948,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Riverbend Resource Holdings,Riverbend,USD,Non-Controlled Investments,2017,North America,Other,Energy infrastructure,,3281832,203670,2542078,1635214,3339118,1635214,12/30/2150,0.1362,2.50203318,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Riverbend Resource Holdings,Riverbend,USD,Non-Controlled Investments,2017,North America,Other,Energy infrastructure,,5952358,369396,4610642,2965848,6056258,2965848,12/30/2150,0.1362,2.50203674,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Riverbend Resource Holdings,Riverbend,USD,Non-Controlled Investments,2017,North America,Other,Energy infrastructure,,2646764,18196,2050160,1464842,2692964,1464842,12/30/2150,0.158,2.61050798,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Riverbend Strategic Co-Invest,Riverbend,USD,Non-Controlled Investments,2019,North America,Other,Energy infrastructure,,14986835,15634,101276,3043976,15088138.48,3043976,12/30/2150,-0.505,0.41691718,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Riverbend Strategic Co-Invest,Riverbend,USD,Non-Controlled Investments,2019,North America,Other,Energy infrastructure,,27182076,28358,183686,5520638,27365809.7,5520638,12/30/2150,-0.505,0.41689422,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Riverbend Strategic Co-Invest,Riverbend,USD,Non-Controlled Investments,2019,North America,Other,Energy infrastructure,,12086729,-7270,81676,2585604,12168425.82,2585604,12/30/2150,-0.4906,0.4383936,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Orion Opportunistic Credit Fund,Orion,USD,Non-Controlled Investments,2016,North America,Other,Diversified,,16912854.54,10029844.54,7764154,577432,6880346,577432,12/30/2150,0.1352,2.4247577,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Northstar Private Capital I,Northstar,EUR,Fund Investments,2018,Western Europe,Other,Diversified,,27622630,3771577.52,4332848.16,11643476,28241545.2,11643476,12/30/2150,-0.319,1.1314058,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Northstar Private Capital I,Northstar,EUR,Fund Investments,2018,Western Europe,Other,Diversified,,50100000,6840625.52,7858617.8,21118126,51176357.08,21118126,12/30/2150,-0.3188,1.13242698,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Northstar Private Capital I,Northstar,EUR,Fund Investments,2018,Western Europe,Other,Diversified,,22277370,3041738.94,3494397.94,9390346,22787502.56,9390346,12/30/2150,-0.3192,1.13086056,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Precision Manufacturing Group,Precision,EUR,Non-Controlled Investments,2018,Western Europe,Business Services,3510 - Health Care Equipment & Services,,5524526,0,0,0,5573870.66,0,7/2/2149,-2,0,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Precision Manufacturing Group,Precision,EUR,Non-Controlled Investments,2018,Western Europe,Business Services,3510 - Health Care Equipment & Services,,10020000,0,0,0,10109498.92,0,7/2/2149,-2,0,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Precision Manufacturing Group,Precision,EUR,Non-Controlled Investments,2018,Western Europe,Business Services,3510 - Health Care Equipment & Services,,4455474,0,0,0,4495270.36,0,7/2/2149,-2,0,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Redwood Growth Partners III,Redwood,USD,Fund Investments,2018,North America,,254010 - Media,,13811314.96,0.96,838578,14693044,14710703.34,14693044,12/30/2150,0.0262,2.11160834,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Redwood Growth Partners III,Redwood,USD,Fund Investments,2018,North America,,254010 - Media,,25050000,0,1520952,26649194,26629757.32,26649194,12/30/2150,0.0272,2.11568928,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Redwood Growth Partners III,Redwood,USD,Fund Investments,2018,North America,,254010 - Media,,11138685.04,-0.96,676304,11849790,11876277.34,11849790,12/30/2150,0.0256,2.10943104,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Gateway Equity Partners I,Gateway,USD,Fund Investments,2016,North America,Other,Diversified,,40410000,7071718,31286454,33478152,45787679.26,33478152,12/30/2150,0.2564,2.80984908,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Heartland Food Group,Heartland,USD,Non-Controlled Investments,2019,North America,Consumer and Food Services,25301040 - Restaurants,,100000000,0,59792758.62,158420245,100071160.7,158420245,12/30/2150,0.3508,4.36115388,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Evolution Venture Partners II,Evolution,USD,Fund Investments,2016,North America,Other,254010 - Media,,20000000,0,5557356,22867840,22373100,22867840,12/30/2150,0.0978,2.54101542,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Nordic Capital V,Nordic,SEK,Fund Investments,2016,Northern Europe,Other,Diversified,,800000000,111093624.2,451619559.8,885326322,891051139.2,885326322,12/30/2150,0.1914,3.00082862,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Orion Credit Opportunities Fund III,Orion,USD,Fund Investments,2016,North America,Other,Diversified,,80000000,19949464,95325476,13283800,79483748,13283800,12/30/2150,0.2292,2.72808756,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,Summit Orthopedic Group,Summit,USD,Non-Controlled Investments,2016,North America,Other,35 - Health Care,,97899183.96,0,2050618.9,11968064,99779667.96,11968064,12/30/2150,-0.5404,0.28099278,MC-PE-2
6/30/2025,ARC II,Arcadia Capital Partners Fund II,BlueCurrent Water Technologies,BlueCurrent,USD,Non-Controlled Investments,2017,North America,Other,20106020 - Industrial Machinery,,0,0,-291159328.4,291139676.4,0,291139676.4,12/30/2150,-0.0002,0,MC-PE-2
6/30/2025,NOVA III,Nova Strategic Capital Fund III (Offshore),Heartland Food Group,Heartland,USD,Non-Controlled Investments,2019,North America,Consumer and Food Services,25301040 - Restaurants,,300000000,0,179378275.9,475260734.8,300322817.2,475260734.8,12/30/2150,0.3508,4.35956318,MC-PE-3
6/30/2025,NOVA III,Nova Strategic Capital Fund III (Offshore),Northfield Education Holdings,Northfield,USD,Controlled Investments,2021,Western Europe,Consumer and Food Services,25302010 - Education Services,,366391921.8,-1786.08,0,387028439.4,366393707.8,386858905.6,1/1/2146,0.0286,2.11263694,MC-PE-3
6/30/2025,NOVA III,Nova Strategic Capital Fund III (Offshore),Clearwater Services Group,Clearwater,USD,Non-Controlled Investments,0,North America,Consumer and Food Services,25302020 - Specialized Consumer Services,,351600000,0,0,507008604.2,351757668,507008604.2,12/30/2150,0.2044,2.8827153,MC-PE-3
6/30/2025,AURORA II,Aurora Private Equity Fund II,Lighthouse Capital III,Lighthouse,USD,Fund Investments,2019,North America,Other,Diversified,,80000000,0,12133475.12,97965174,83938995.8,97965174,12/30/2150,0.179,2.44747958,MC-V-2
6/30/2025,AURORA II,Aurora Private Equity Fund II,Northshore Capital International,Northshore,USD,Fund Investments,2015,Global,Other,Diversified,,40000000,0,30047636.56,46036238,44072076.76,46036238,12/30/2150,0.111,2.26152594,MC-V-2
6/30/2025,AURORA II,Aurora Private Equity Fund II,Northfield Education Holdings,Northfield,USD,Controlled Investments,2021,Western Europe,Consumer and Food Services,25302010 - Education Services,,22790255.24,4043206.74,0,25388049.48,18747048.5,25388049.48,6/30/2146,0.258,2.70848496,MC-V-2
6/30/2025,AURORA II,Aurora Private Equity Fund II,Ascend Growth Partners II,Ascend,USD,Fund Investments,2015,Asia,Other,Diversified,,40000000,2305617.2,42075835.62,38657210,45854544.66,38657210,12/30/2150,0.5402,3.09855544,MC-V-2
6/30/2025,AURORA II,Aurora Private Equity Fund II,Broadway Capital Partners II,Broadway,USD,Fund Investments,2015,Global,Other,Diversified,,75000000,0,16527771.78,85215251.28,75998502,88630408,7/1/2150,0.4286,2.5960695,MC-V-2
6/30/2025,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Pinnacle Strategic Holdings,Pinnacle,USD,,2025,North America,,2020 - Commercial  & Professional Services,,0,0,0,0,0,0,#VALUE!,0,0,MC-A-3
6/30/2025,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),BlueWave Aquaculture Fund,BlueWave,USD,,2019,Global,,Infrastructure,,100000000,2679085.4,0,86218912.22,98968223.42,86218912.22,12/30/2150,-0.073,1.74235546,MC-A-2
6/30/2025,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),Desert Horizon Absolute Fund,Desert,USD,,2019,Middle East,,40 - Financials,,20000000,0,19818132.2,0,20000000,0,10/4/2146,-0.0422,1.98181322,MC-A-2
6/30/2025,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),Crossroads Global Opportunities,Crossroads,USD,,2020,Global,,40 - Financials,,200000000,0,0,406548822.8,200000000,406548822.8,12/30/2150,0.2952,4.06548822,MC-A-2
6/30/2025,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),Atlas Trade Finance Fund,Atlas,USD,,2021,Africa,,40201040 - Specialized Finance,,50000000,0,56577289.9,0,50000000,0,12/30/2150,0.0878,2.2630916,MC-A-2
6/30/2025,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),Frontier Energy Partners II,Frontier,USD,,2019,Global,,Energy infrastructure,,200000000,139897763.6,69961376.4,89005102,106171858.4,89005102,12/30/2150,0.3774,2.9112681,MC-A-2
6/30/2025,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),Liberty Global Growth Fund,Liberty,USD,,2019,Global,,4020 - Diversified Financials,,50000000,0,48050000,16815866.74,50000000,16815866.74,12/30/2150,0.1168,2.59463466,MC-A-2
6/30/2025,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),Stonehaven Capital I,Stonehaven,USD,,2021,Middle East,,Undisclosed,,200000000,71679193.32,61901611.08,134971252.8,166542784.3,134971252.8,12/30/2150,0.1158,2.36423168,MC-A-2
6/30/2025,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),Crescent Private Equity I,Crescent,USD,,2023,Middle East,,Diversified,,100000000,21727627.42,51241087.6,81261610,110496446.6,81261610,12/30/2150,0.136,2.398316,MC-A-2
6/30/2025,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),Tempest Energy Partners IV,Tempest,USD,,2021,Europe,,1010 - Energy,,150000000,-6375796.48,8331342.18,204578748,156375796.5,204578748,12/30/2150,0.2204,2.72305682,MC-A-2
6/30/2025,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),Falcon Shariah Credit Fund,Falcon,USD,,2021,Middle East,,25 - Consumer Discretionary,,50000000,7659261.04,19714970.7,28948630.68,43231782.28,28948630.68,12/30/2150,0.2718,2.25128824,MC-A-2
6/30/2025,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),Nova Strategic Investments,Nova,USD,Fund Investments,2019,,Other,Diversified,,400000,0,27894266,0,400000,0,8/31/2141,29380.4476,139.47133,MC-A-2
6/30/2025,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),Anchor Income Fund,Anchor,USD,,2025,Global,,4020 - Diversified Financials,,18000000,0,0,18187054.76,18000000,18187054.76,12/30/2150,0.1506,2.02078386,MC-A-2
6/30/2025,SOVEREIGN 2019,Sovereign Catalyst Partners Fund (2019),Pioneer Technology Growth Fund,Pioneer,USD,,2025,Global,,4020 - Diversified Financials,,18000000,0,0,20158249.84,18000000,20158249.84,12/30/2150,2.4284,2.23980554,MC-A-2
6/30/2025,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Mariner Industrial Capital II,Mariner,USD,,2022,Southeast Asia,,203050 - Transportation Infrastructure,,100000000,78159445.78,0,25990764,21793866.84,25990764,12/30/2150,0.233,2.3851448,MC-A-3
6/30/2025,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Axiom Private Markets IX,Axiom,USD,Fund Investments,2022,North America,Financial Services,Diversified,,100000000,71552944,2408280,32021990,28227312,32021990,12/30/2150,0.8026,2.43950044,MC-A-3
6/30/2025,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Meridian Global Strategies,Meridian,USD,Fund Investments,0,Global,Financial Services,,,100000000,0,0,110897320.9,100000000,110897320.9,12/30/2150,0.1162,2.21794642,MC-A-3
6/30/2025,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Openfield Buyout Partners III,Openfield,USD,,2021,North America,,20 - Industrials,,48600000,21226684,0,12772516,28709362,12772516,12/30/2150,-1.1484,0.88978056,MC-A-3
6/30/2025,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),Sentinel Software Investors I,Sentinel,USD,,2023,North America,,4020 - Diversified Financials,,100000000,59714644.98,0,43400940,40150169.36,43400940,12/30/2150,0.1808,2.1619306,MC-A-3
6/30/2025,SOVEREIGN 2023,Sovereign Catalyst Partners Fund (2023),IronGate Industrial Partners,IronGate,EUR,,2023,Europe,,Diversified,,100000000,89033100.16,0,8455454,10931818.3,8455454,12/30/2150,-0.7582,1.54694376,MC-A-3
